Train step=3300, Max Q=7.608503341674805, Max target Q=7.474379539489746, Loss = 0.15237517654895782
Train step=3400, Max Q=7.561758041381836, Max target Q=7.290180206298828, Loss = 0.17213019728660583
Train step=3500, Max Q=6.59107780456543, Max target Q=10.023323059082031, Loss = 0.25289344787597656
Train step=3600, Max Q=6.735438346862793, Max target Q=6.765957832336426, Loss = 0.223696768283844
Train step=3700, Max Q=8.738332748413086, Max target Q=8.226961135864258, Loss = 0.20748382806777954
Train step=3800, Max Q=7.04132080078125, Max target Q=6.945843696594238, Loss = 0.13502545654773712
Train step=3900, Max Q=7.028680801391602, Max target Q=6.9458842277526855, Loss = 0.15017247200012207
Train step=4000, Max Q=6.783864974975586, Max target Q=6.830015659332275, Loss = 0.12197718769311905
Train step=4100, Max Q=7.099678993225098, Max target Q=6.762197971343994, Loss = 0.1416195034980774
Train step=4200, Max Q=6.257756233215332, Max target Q=6.3480401039123535, Loss = 0.1922960877418518
Train step=4300, Max Q=7.2259931564331055, Max target Q=7.166160583496094, Loss = 0.1379116326570511
Train step=4400, Max Q=7.24073600769043, Max target Q=7.1766438484191895, Loss = 0.15160906314849854
Train step=4500, Max Q=7.24301290512085, Max target Q=7.067013740539551, Loss = 0.14096130430698395
Train step=4600, Max Q=7.279602527618408, Max target Q=7.331457614898682, Loss = 0.12307552993297577
Train step=4700, Max Q=7.9774169921875, Max target Q=8.125381469726562, Loss = 0.12540951371192932
Train step=4800, Max Q=6.734832286834717, Max target Q=6.917901992797852, Loss = 0.17859996855258942
Train step=4900, Max Q=7.301867485046387, Max target Q=7.336663246154785, Loss = 0.07399678975343704
Train step=5000, Max Q=7.387971878051758, Max target Q=7.580172061920166, Loss = 0.09050624072551727
Train step=5100, Max Q=7.011833667755127, Max target Q=7.236219882965088, Loss = 0.12311296164989471
Train step=5200, Max Q=7.255996227264404, Max target Q=7.3121232986450195, Loss = 0.12127549946308136
Train step=5300, Max Q=7.4672956466674805, Max target Q=7.144122123718262, Loss = 0.12625274062156677
Train step=5400, Max Q=7.300857067108154, Max target Q=7.478834629058838, Loss = 0.11354602873325348
Train step=5500, Max Q=6.643786430358887, Max target Q=7.144833087921143, Loss = 0.06781988590955734
Train step=5600, Max Q=8.120224952697754, Max target Q=7.961994171142578, Loss = 0.08231416344642639
Train step=5700, Max Q=7.504555702209473, Max target Q=7.639406681060791, Loss = 0.09653912484645844
Train step=5800, Max Q=7.581732749938965, Max target Q=7.883309841156006, Loss = 0.08791659772396088
Train step=5900, Max Q=7.728083610534668, Max target Q=7.961994171142578, Loss = 0.08986197412014008
Train step=6000, Max Q=7.207240104675293, Max target Q=7.4647135734558105, Loss = 0.09968101978302002
Train step=6100, Max Q=7.4071269035339355, Max target Q=6.8950324058532715, Loss = 0.08075280487537384
Train step=6200, Max Q=6.6847710609436035, Max target Q=6.935973167419434, Loss = 0.08096833527088165
Train step=6300, Max Q=7.40186882019043, Max target Q=8.390047073364258, Loss = 0.12747153639793396
Train step=6400, Max Q=7.411800384521484, Max target Q=7.2814178466796875, Loss = 0.08605677634477615
Train step=6500, Max Q=6.506868839263916, Max target Q=6.684420108795166, Loss = 0.050302229821681976
Train step=6600, Max Q=7.227488040924072, Max target Q=7.381564140319824, Loss = 0.06490746140480042
Train step=6700, Max Q=6.946074962615967, Max target Q=6.947510242462158, Loss = 0.06082901358604431
Train step=6800, Max Q=6.897312641143799, Max target Q=6.964612007141113, Loss = 0.07034289836883545
Train step=6900, Max Q=13.282618522644043, Max target Q=16.12207794189453, Loss = 0.08564828336238861
Train step=7000, Max Q=7.620697021484375, Max target Q=7.7532243728637695, Loss = 0.07510028034448624
Train step=7100, Max Q=6.5341291427612305, Max target Q=6.675163745880127, Loss = 0.04258929565548897
Train step=7200, Max Q=7.330608367919922, Max target Q=7.502008438110352, Loss = 0.04980776086449623
Train step=7300, Max Q=8.384794235229492, Max target Q=8.628249168395996, Loss = 0.046734705567359924
Train step=7400, Max Q=7.522421360015869, Max target Q=7.787739276885986, Loss = 0.10444353520870209
Train step=7500, Max Q=7.095951080322266, Max target Q=6.966561317443848, Loss = 0.06251652538776398
Train step=7600, Max Q=7.098647594451904, Max target Q=7.496891975402832, Loss = 0.08495151251554489
Train step=7700, Max Q=7.663567543029785, Max target Q=7.496891975402832, Loss = 0.08270327001810074
Train step=7800, Max Q=7.225363254547119, Max target Q=8.143306732177734, Loss = 0.05167422071099281
Train step=7900, Max Q=6.606114387512207, Max target Q=6.711190223693848, Loss = 0.08383193612098694
Train step=8000, Max Q=7.199970722198486, Max target Q=7.182610511779785, Loss = 0.04209470748901367
Train step=8100, Max Q=7.058206558227539, Max target Q=7.402409076690674, Loss = 0.041141118854284286
Train step=8200, Max Q=7.216166019439697, Max target Q=7.418732643127441, Loss = 0.06363283842802048
Train step=8300, Max Q=7.585580825805664, Max target Q=7.194036483764648, Loss = 0.032865073531866074
Train step=8400, Max Q=7.45571231842041, Max target Q=7.673478126525879, Loss = 0.04727155715227127
Train step=8500, Max Q=9.207990646362305, Max target Q=9.013579368591309, Loss = 0.07102298736572266
Train step=8600, Max Q=10.169282913208008, Max target Q=10.323883056640625, Loss = 0.04297579824924469
Train step=8700, Max Q=7.694321632385254, Max target Q=7.730706214904785, Loss = 0.03375072777271271
Train step=8800, Max Q=7.377196311950684, Max target Q=7.285719394683838, Loss = 0.0920458436012268
Train step=8900, Max Q=7.681543827056885, Max target Q=7.632569789886475, Loss = 0.0375521294772625
Train step=9000, Max Q=9.793724060058594, Max target Q=10.323933601379395, Loss = 0.03367377072572708
Train step=9100, Max Q=7.331699848175049, Max target Q=7.396489143371582, Loss = 0.026621568948030472
Train step=9200, Max Q=7.39114236831665, Max target Q=7.460823059082031, Loss = 0.040498070418834686
Train step=9300, Max Q=6.645266532897949, Max target Q=6.6109113693237305, Loss = 0.021809427067637444
Train step=9400, Max Q=7.266039848327637, Max target Q=7.460919380187988, Loss = 0.023680413141846657
Train step=9500, Max Q=6.776404857635498, Max target Q=7.080780029296875, Loss = 0.027594994753599167
Train step=9600, Max Q=8.706579208374023, Max target Q=8.805243492126465, Loss = 0.03111695870757103
Train step=9700, Max Q=7.626266956329346, Max target Q=7.641186714172363, Loss = 0.03590396046638489
Train step=9800, Max Q=10.51147747039795, Max target Q=10.54393196105957, Loss = 0.03512603044509888
Train step=9900, Max Q=19.722042083740234, Max target Q=18.84465980529785, Loss = 0.0499308779835701
Train step=10000, Max Q=6.558407783508301, Max target Q=6.745067596435547, Loss = 0.044004738330841064
Train step=10100, Max Q=10.88190746307373, Max target Q=11.005518913269043, Loss = 0.06389875710010529
Train step=10200, Max Q=16.115219116210938, Max target Q=17.070262908935547, Loss = 0.04012501239776611
Train step=10300, Max Q=7.275632858276367, Max target Q=7.561142444610596, Loss = 0.04449952393770218
Train step=10400, Max Q=7.274628162384033, Max target Q=7.561134338378906, Loss = 0.05368594825267792
Train step=10500, Max Q=10.93323040008545, Max target Q=11.005470275878906, Loss = 0.05830766260623932
Train step=10600, Max Q=7.971879959106445, Max target Q=8.558357238769531, Loss = 0.04560130089521408
Train step=10700, Max Q=6.512437343597412, Max target Q=6.83640718460083, Loss = 0.037532977759838104
Train step=10800, Max Q=7.1144561767578125, Max target Q=7.245731830596924, Loss = 0.021385107189416885
Train step=10900, Max Q=8.108348846435547, Max target Q=8.42062759399414, Loss = 0.02753332629799843
Train step=11000, Max Q=7.05666446685791, Max target Q=7.245750904083252, Loss = 0.0182962529361248
Train step=11100, Max Q=8.271407127380371, Max target Q=6.718282699584961, Loss = 0.028238218277692795
Train step=11200, Max Q=7.2284255027771, Max target Q=7.230082035064697, Loss = 0.016336310654878616
Train step=11300, Max Q=10.931105613708496, Max target Q=11.144954681396484, Loss = 0.027354001998901367
Train step=11400, Max Q=11.182598114013672, Max target Q=11.144718170166016, Loss = 0.017771899700164795
Train step=11500, Max Q=7.009225845336914, Max target Q=7.088846206665039, Loss = 0.011556033045053482
Train step=11600, Max Q=7.96626091003418, Max target Q=8.278803825378418, Loss = 0.021973706781864166
Train step=11700, Max Q=8.108051300048828, Max target Q=8.28173542022705, Loss = 0.012405555695295334
Train step=11800, Max Q=10.637226104736328, Max target Q=10.628068923950195, Loss = 0.01979803293943405
Train step=11900, Max Q=7.193114757537842, Max target Q=7.296695709228516, Loss = 0.018995296210050583
Train step=12000, Max Q=7.647639751434326, Max target Q=8.016022682189941, Loss = 0.02224697172641754
Train step=12100, Max Q=9.619858741760254, Max target Q=10.225080490112305, Loss = 0.009547053836286068
Train step=12200, Max Q=7.747316837310791, Max target Q=10.225606918334961, Loss = 0.048298969864845276
Train step=12300, Max Q=6.592492580413818, Max target Q=6.646442890167236, Loss = 0.037959542125463486
Train step=12400, Max Q=7.521759986877441, Max target Q=7.600264072418213, Loss = 0.02503950521349907
Train step=12500, Max Q=7.799047470092773, Max target Q=7.947911739349365, Loss = 0.0340602770447731
Train step=12600, Max Q=6.716062545776367, Max target Q=6.7715840339660645, Loss = 0.0191692765802145
Train step=12700, Max Q=9.702146530151367, Max target Q=9.645707130432129, Loss = 0.029977010563015938
Train step=12800, Max Q=6.368381977081299, Max target Q=6.864694118499756, Loss = 0.025927245616912842
Train step=12900, Max Q=6.816011428833008, Max target Q=6.809713840484619, Loss = 0.022715743631124496
Train step=13000, Max Q=6.970507621765137, Max target Q=6.932535648345947, Loss = 0.014633850194513798
Train step=13100, Max Q=8.508893966674805, Max target Q=8.700142860412598, Loss = 0.038108982145786285
Train step=13200, Max Q=7.079697132110596, Max target Q=7.122594356536865, Loss = 0.008068691939115524
Train step=13300, Max Q=7.769872188568115, Max target Q=7.727250099182129, Loss = 0.019168764352798462
Train step=13400, Max Q=9.13514232635498, Max target Q=9.391465187072754, Loss = 0.008835868909955025
Train step=13500, Max Q=9.475266456604004, Max target Q=9.391014099121094, Loss = 0.017699657008051872
Train step=13600, Max Q=7.4155988693237305, Max target Q=7.648382186889648, Loss = 0.032430924475193024
Train step=13700, Max Q=7.02932596206665, Max target Q=7.158639907836914, Loss = 0.005653290078043938
Train step=13800, Max Q=8.423911094665527, Max target Q=8.407574653625488, Loss = 0.019605133682489395
Train step=13900, Max Q=7.495968341827393, Max target Q=7.530858516693115, Loss = 0.013486403971910477
Train step=14000, Max Q=6.789918899536133, Max target Q=6.763319969177246, Loss = 0.020814970135688782
Train step=14100, Max Q=7.481624126434326, Max target Q=7.62728214263916, Loss = 0.014988774433732033
Train step=14200, Max Q=7.413341045379639, Max target Q=7.400069236755371, Loss = 0.014851098880171776
Train step=14300, Max Q=7.470082759857178, Max target Q=7.739833354949951, Loss = 0.01762394979596138
Train step=14400, Max Q=6.684056758880615, Max target Q=6.611472129821777, Loss = 0.015894360840320587
Train step=14500, Max Q=7.58588981628418, Max target Q=7.399942398071289, Loss = 0.012481871992349625
Train step=14600, Max Q=8.029829025268555, Max target Q=8.373823165893555, Loss = 0.04870091751217842
Train step=14700, Max Q=7.661003112792969, Max target Q=7.5862298011779785, Loss = 0.01982516422867775
Train step=14800, Max Q=11.77761459350586, Max target Q=13.5264253616333, Loss = 0.026659075170755386
Train step=14900, Max Q=8.863622665405273, Max target Q=8.660598754882812, Loss = 0.015202107839286327
Train step=15000, Max Q=7.394209861755371, Max target Q=7.562417984008789, Loss = 0.01894817315042019
Train step=15100, Max Q=8.214685440063477, Max target Q=8.098934173583984, Loss = 0.017103154212236404
Train step=15200, Max Q=6.582030296325684, Max target Q=6.913173198699951, Loss = 0.012603234499692917
Train step=15300, Max Q=8.20678424835205, Max target Q=8.259265899658203, Loss = 0.009214170277118683
Train step=15400, Max Q=8.161080360412598, Max target Q=8.259269714355469, Loss = 0.032042182981967926
Train step=15500, Max Q=8.357086181640625, Max target Q=8.259282112121582, Loss = 0.016819272190332413
Train step=15600, Max Q=6.806889533996582, Max target Q=6.741886138916016, Loss = 0.021656960248947144
Train step=15700, Max Q=6.3872857093811035, Max target Q=7.059388637542725, Loss = 0.010375885292887688
Train step=15800, Max Q=8.04156494140625, Max target Q=8.27735710144043, Loss = 0.01605580374598503
Train step=15900, Max Q=8.476091384887695, Max target Q=8.713357925415039, Loss = 0.02528991922736168
Train step=16000, Max Q=8.389130592346191, Max target Q=8.44843864440918, Loss = 0.012575221247971058
Train step=16100, Max Q=8.294183731079102, Max target Q=8.345358848571777, Loss = 0.005942624527961016
Train step=16200, Max Q=8.043694496154785, Max target Q=8.251092910766602, Loss = 0.006548180244863033
Train step=16300, Max Q=8.133819580078125, Max target Q=7.898754596710205, Loss = 0.004493070300668478
Train step=16400, Max Q=5.239354610443115, Max target Q=5.4952850341796875, Loss = 0.006734607741236687
Train step=16500, Max Q=6.7304534912109375, Max target Q=6.623273849487305, Loss = 0.010810773819684982
Train step=16600, Max Q=6.385615348815918, Max target Q=6.382143020629883, Loss = 0.009904693812131882
Train step=16700, Max Q=7.120278358459473, Max target Q=7.402604579925537, Loss = 0.026618551462888718
Train step=16800, Max Q=8.247493743896484, Max target Q=8.612276077270508, Loss = 0.018067725002765656
Train step=16900, Max Q=7.189427375793457, Max target Q=7.224318027496338, Loss = 0.011131886392831802
Train step=17000, Max Q=6.69669771194458, Max target Q=6.759212017059326, Loss = 0.02142123132944107
Train step=17100, Max Q=7.103853702545166, Max target Q=7.19781494140625, Loss = 0.011514618992805481
Train step=17200, Max Q=8.497255325317383, Max target Q=8.68541145324707, Loss = 0.02369651384651661
Train step=17300, Max Q=7.338006019592285, Max target Q=7.256774425506592, Loss = 0.01260271854698658
Train step=17400, Max Q=7.684235095977783, Max target Q=7.865386486053467, Loss = 0.005285640247166157
Train step=17500, Max Q=6.731351375579834, Max target Q=6.958179950714111, Loss = 0.02342217229306698
Train step=17600, Max Q=7.251753330230713, Max target Q=7.393775939941406, Loss = 0.014867018908262253
Train step=17700, Max Q=6.42169713973999, Max target Q=6.51176118850708, Loss = 0.006285628769546747
Train step=17800, Max Q=7.043135643005371, Max target Q=7.094834327697754, Loss = 0.024092327803373337
Train step=17900, Max Q=12.48203182220459, Max target Q=12.033658981323242, Loss = 0.033147841691970825
Train step=18000, Max Q=7.748003959655762, Max target Q=7.812540531158447, Loss = 0.033525723963975906
Train step=18100, Max Q=6.853672981262207, Max target Q=6.915310382843018, Loss = 0.007168549578636885
Train step=18200, Max Q=7.266242980957031, Max target Q=7.178690433502197, Loss = 0.016625501215457916
Train step=18300, Max Q=8.086004257202148, Max target Q=8.138581275939941, Loss = 0.012256285175681114
Train step=18400, Max Q=8.548534393310547, Max target Q=8.501580238342285, Loss = 0.004068990238010883
Train step=18500, Max Q=6.972734451293945, Max target Q=7.17840051651001, Loss = 0.015593033283948898
Train step=18600, Max Q=8.141222953796387, Max target Q=8.357738494873047, Loss = 0.01042686402797699
Train step=18700, Max Q=8.167606353759766, Max target Q=8.349189758300781, Loss = 0.009650405496358871
Train step=18800, Max Q=19.710479736328125, Max target Q=18.992734909057617, Loss = 0.006012910511344671
Train step=18900, Max Q=7.301319122314453, Max target Q=7.421767711639404, Loss = 0.013630356639623642
Train step=19000, Max Q=7.881722927093506, Max target Q=7.875519752502441, Loss = 0.0058520338498055935
Train step=19100, Max Q=6.148924350738525, Max target Q=6.131700038909912, Loss = 0.01690678671002388
Train step=19200, Max Q=7.845223903656006, Max target Q=8.120462417602539, Loss = 0.013833733275532722
Train step=19300, Max Q=9.765722274780273, Max target Q=9.615631103515625, Loss = 0.008155833929777145
Train step=19400, Max Q=6.118629455566406, Max target Q=6.307536602020264, Loss = 0.00476041017100215
Train step=19500, Max Q=7.507555961608887, Max target Q=7.739072799682617, Loss = 0.004129944369196892
Train step=19600, Max Q=6.854256629943848, Max target Q=6.5775017738342285, Loss = 0.01397940143942833
Train step=19700, Max Q=6.399740219116211, Max target Q=6.5316948890686035, Loss = 0.007025099825114012
Train step=19800, Max Q=8.060379028320312, Max target Q=7.888331890106201, Loss = 0.008276287466287613
Train step=19900, Max Q=8.675835609436035, Max target Q=9.299554824829102, Loss = 0.00892818532884121
Train step=20000, Max Q=7.000144004821777, Max target Q=7.123563766479492, Loss = 0.017461204901337624
Train step=20100, Max Q=8.261497497558594, Max target Q=8.192948341369629, Loss = 0.013223505578935146
Train step=20200, Max Q=5.6950836181640625, Max target Q=5.743490695953369, Loss = 0.031627535820007324
Train step=20300, Max Q=6.631651878356934, Max target Q=6.693429946899414, Loss = 0.007796811405569315
Train step=20400, Max Q=6.309842109680176, Max target Q=6.26585578918457, Loss = 0.011569933034479618
Train step=20500, Max Q=7.393187999725342, Max target Q=7.378612518310547, Loss = 0.004921332933008671
Train step=20600, Max Q=6.452760696411133, Max target Q=6.504334449768066, Loss = 0.005942720454186201
Train step=20700, Max Q=7.981571674346924, Max target Q=8.16576099395752, Loss = 0.0036443325225263834
Train step=20800, Max Q=8.039470672607422, Max target Q=8.165351867675781, Loss = 0.011346527375280857
Train step=20900, Max Q=6.1977410316467285, Max target Q=6.446304798126221, Loss = 0.006760068237781525
Train step=21000, Max Q=8.004013061523438, Max target Q=8.072036743164062, Loss = 0.010438392870128155
Train step=21100, Max Q=7.08200216293335, Max target Q=7.156772136688232, Loss = 0.012392409145832062
Train step=21200, Max Q=10.448995590209961, Max target Q=11.430510520935059, Loss = 0.004750586114823818
Train step=21300, Max Q=7.410469055175781, Max target Q=7.514559268951416, Loss = 0.0040788352489471436
Train step=21400, Max Q=6.724303722381592, Max target Q=6.740795135498047, Loss = 0.001881344011053443
Train step=21500, Max Q=5.788688659667969, Max target Q=5.847869396209717, Loss = 0.003629733342677355
Train step=21600, Max Q=5.267383098602295, Max target Q=5.268490314483643, Loss = 0.0025089243426918983
Train step=21700, Max Q=5.448995113372803, Max target Q=5.3741984367370605, Loss = 0.007525436580181122
Train step=21800, Max Q=5.878498077392578, Max target Q=6.05995512008667, Loss = 0.013053868897259235
Train step=21900, Max Q=4.853144645690918, Max target Q=4.892994403839111, Loss = 0.008063976652920246
Train step=22000, Max Q=9.02419662475586, Max target Q=8.916597366333008, Loss = 0.003032088279724121
Train step=22100, Max Q=7.3817949295043945, Max target Q=9.551669120788574, Loss = 0.010241382755339146
Train step=22200, Max Q=7.1163482666015625, Max target Q=7.197768211364746, Loss = 0.005498395301401615
Train step=22300, Max Q=8.096156120300293, Max target Q=8.270612716674805, Loss = 0.0066219959408044815
Train step=22400, Max Q=8.180486679077148, Max target Q=8.271501541137695, Loss = 0.002570317592471838
Train step=22500, Max Q=9.05906867980957, Max target Q=9.039036750793457, Loss = 0.0035890936851501465
Train step=22600, Max Q=9.082483291625977, Max target Q=9.427994728088379, Loss = 0.006220401730388403
Train step=22700, Max Q=7.972646236419678, Max target Q=7.986162185668945, Loss = 0.0050774263218045235
Train step=22800, Max Q=5.301813125610352, Max target Q=5.392698287963867, Loss = 0.0031247532460838556
Train step=22900, Max Q=5.536397933959961, Max target Q=6.3065009117126465, Loss = 0.007011513691395521
Train step=23000, Max Q=9.249468803405762, Max target Q=9.428019523620605, Loss = 0.017379671335220337
Train step=23100, Max Q=6.802335739135742, Max target Q=6.739646911621094, Loss = 0.010267447680234909
Train step=23200, Max Q=6.804675579071045, Max target Q=6.948112487792969, Loss = 0.0031953991856426
Train step=23300, Max Q=5.713230133056641, Max target Q=5.732507705688477, Loss = 0.007893787696957588
Train step=23400, Max Q=6.358149528503418, Max target Q=6.553711414337158, Loss = 0.015145862475037575
Train step=23500, Max Q=9.675617218017578, Max target Q=9.679967880249023, Loss = 0.0055984132923185825
Train step=23600, Max Q=9.71678352355957, Max target Q=10.019696235656738, Loss = 0.0158466175198555
Train step=23700, Max Q=6.682162284851074, Max target Q=6.837989807128906, Loss = 0.004057637881487608
Train step=23800, Max Q=5.316652774810791, Max target Q=5.461377143859863, Loss = 0.0017599539132788777
Train step=23900, Max Q=7.773017406463623, Max target Q=7.874655723571777, Loss = 0.008098570629954338
Train step=24000, Max Q=9.920183181762695, Max target Q=10.019765853881836, Loss = 0.011514157056808472
Train step=24100, Max Q=5.244685649871826, Max target Q=6.304631233215332, Loss = 0.003391056787222624
Train step=24200, Max Q=8.252763748168945, Max target Q=8.15745735168457, Loss = 0.00930987298488617
Train step=24300, Max Q=5.405856132507324, Max target Q=5.482831954956055, Loss = 0.0019834241829812527
Train step=24400, Max Q=6.64079475402832, Max target Q=6.7493577003479, Loss = 0.0034801613073796034
Train step=24500, Max Q=7.779516220092773, Max target Q=7.805679798126221, Loss = 0.009941723197698593
Train step=24600, Max Q=6.234850883483887, Max target Q=6.132732391357422, Loss = 0.004243630450218916
Train step=24700, Max Q=7.955622673034668, Max target Q=7.831636428833008, Loss = 0.009788820520043373
Train step=24800, Max Q=7.841954708099365, Max target Q=7.831449508666992, Loss = 0.010133307427167892
Train step=24900, Max Q=5.048158168792725, Max target Q=5.042943000793457, Loss = 0.005202254746109247
Train step=25000, Max Q=8.378198623657227, Max target Q=8.14908218383789, Loss = 0.005281936377286911
Train step=100, Max Q=2.3461496829986572, Max target Q=3.948084592819214, Loss = 0.38276660442352295
Train step=200, Max Q=3.041999340057373, Max target Q=4.252965450286865, Loss = 0.40513312816619873
Train step=300, Max Q=2.3649322986602783, Max target Q=4.251491546630859, Loss = 0.38492661714553833
Train step=400, Max Q=2.444650650024414, Max target Q=3.953035831451416, Loss = 0.3715609908103943
Train step=500, Max Q=2.4941935539245605, Max target Q=3.740126371383667, Loss = 0.3418530523777008
Train step=600, Max Q=2.1688485145568848, Max target Q=3.0205204486846924, Loss = 0.1636163741350174
Train step=700, Max Q=2.547788619995117, Max target Q=2.950746774673462, Loss = 0.2089790403842926
Train step=800, Max Q=1.9016377925872803, Max target Q=2.661689519882202, Loss = 0.18281066417694092
Train step=900, Max Q=1.4798290729522705, Max target Q=2.6830034255981445, Loss = 0.16441571712493896
Train step=1000, Max Q=1.9055473804473877, Max target Q=2.636014223098755, Loss = 0.15834015607833862
Train step=1100, Max Q=1.6493251323699951, Max target Q=2.06223464012146, Loss = 0.08090034127235413
Train step=1200, Max Q=1.7751216888427734, Max target Q=2.3372812271118164, Loss = 0.08626224100589752
Train step=1300, Max Q=1.5799541473388672, Max target Q=1.947028398513794, Loss = 0.08862406015396118
Train step=1400, Max Q=1.5664699077606201, Max target Q=2.1634480953216553, Loss = 0.09338285028934479
Train step=1500, Max Q=1.4726916551589966, Max target Q=2.2185542583465576, Loss = 0.07722897082567215
Train step=1600, Max Q=1.0894006490707397, Max target Q=1.748348355293274, Loss = 0.0457540899515152
Train step=1700, Max Q=1.100760817527771, Max target Q=1.76163649559021, Loss = 0.03922348469495773
Train step=1800, Max Q=1.1717422008514404, Max target Q=1.962104320526123, Loss = 0.032068341970443726
Train step=1900, Max Q=1.6132574081420898, Max target Q=1.9760394096374512, Loss = 0.03946796804666519
Train step=2000, Max Q=1.5472878217697144, Max target Q=2.0978007316589355, Loss = 0.04454352706670761
Train step=2100, Max Q=1.0656532049179077, Max target Q=1.6173460483551025, Loss = 0.016531668603420258
Train step=2200, Max Q=1.1900804042816162, Max target Q=1.3971779346466064, Loss = 0.015170392580330372
Train step=2300, Max Q=0.8973216414451599, Max target Q=1.5122679471969604, Loss = 0.016567695885896683
Train step=2400, Max Q=1.1034681797027588, Max target Q=1.4150538444519043, Loss = 0.017558762803673744
Train step=2500, Max Q=1.3129355907440186, Max target Q=1.5838162899017334, Loss = 0.023042481392621994
Train step=2600, Max Q=0.9430738687515259, Max target Q=1.3067680597305298, Loss = 0.009446831420063972
Train step=2700, Max Q=0.8220864534378052, Max target Q=1.114222764968872, Loss = 0.010016247630119324
Train step=2800, Max Q=1.0095477104187012, Max target Q=1.185376524925232, Loss = 0.009868238121271133
Train step=2900, Max Q=0.827798068523407, Max target Q=1.3473029136657715, Loss = 0.009136245585978031
Train step=3000, Max Q=0.6407263278961182, Max target Q=0.9824072122573853, Loss = 0.0063796136528253555
Train step=3100, Max Q=0.6919878125190735, Max target Q=1.0341395139694214, Loss = 0.006547174882143736
Train step=3200, Max Q=0.8468106985092163, Max target Q=1.1841520071029663, Loss = 0.0062731108628213406
Train step=3300, Max Q=0.8187382817268372, Max target Q=0.9715946912765503, Loss = 0.003991707693785429
Train step=3400, Max Q=0.6768043637275696, Max target Q=1.0053019523620605, Loss = 0.005139627959579229
Train step=3500, Max Q=0.8174008727073669, Max target Q=1.190070390701294, Loss = 0.006592296529561281
Train step=3600, Max Q=0.6373099684715271, Max target Q=0.8237309455871582, Loss = 0.003187824971973896
Train step=3700, Max Q=0.5631358027458191, Max target Q=0.7868914604187012, Loss = 0.004021049477159977
Train step=3800, Max Q=0.6609852313995361, Max target Q=0.8732097744941711, Loss = 0.003014446934685111
Train step=3900, Max Q=0.71979820728302, Max target Q=0.8164962530136108, Loss = 0.0027089109644293785
