Train step=5700, Max Q=7.56198263168335, Max target Q=8.228520393371582, Loss = 0.1508309245109558
Train step=5800, Max Q=6.6289143562316895, Max target Q=7.6558637619018555, Loss = 0.07956019043922424
Train step=5900, Max Q=7.840530872344971, Max target Q=8.961393356323242, Loss = 0.2765752971172333
Train step=6000, Max Q=8.607637405395508, Max target Q=8.03442096710205, Loss = 0.17267756164073944
Train step=6100, Max Q=8.322103500366211, Max target Q=8.33077621459961, Loss = 0.10483360290527344
Train step=6200, Max Q=8.310349464416504, Max target Q=8.464343070983887, Loss = 0.12840861082077026
Train step=6300, Max Q=7.827071666717529, Max target Q=8.199698448181152, Loss = 0.04936225339770317
Train step=6400, Max Q=7.355865478515625, Max target Q=8.3739595413208, Loss = 0.09950998425483704
Train step=6500, Max Q=8.421062469482422, Max target Q=8.46979808807373, Loss = 0.16561110317707062
Train step=6600, Max Q=7.178154945373535, Max target Q=7.528104305267334, Loss = 0.12957647442817688
Train step=6700, Max Q=7.8560943603515625, Max target Q=7.584578037261963, Loss = 0.07678245007991791
Train step=6800, Max Q=6.751140594482422, Max target Q=7.434651851654053, Loss = 0.07264973223209381
Train step=6900, Max Q=8.34381103515625, Max target Q=8.111371040344238, Loss = 0.08159254491329193
Train step=7000, Max Q=8.116437911987305, Max target Q=8.401006698608398, Loss = 0.12318390607833862
Train step=7100, Max Q=7.782398223876953, Max target Q=7.660066604614258, Loss = 0.07460929453372955
Train step=7200, Max Q=7.245625972747803, Max target Q=7.470826625823975, Loss = 0.08854061365127563
Train step=7300, Max Q=8.013409614562988, Max target Q=8.317065238952637, Loss = 0.14781269431114197
Train step=7400, Max Q=7.939782619476318, Max target Q=7.788717269897461, Loss = 0.09992317855358124
Train step=7500, Max Q=7.943475723266602, Max target Q=8.326997756958008, Loss = 0.130467027425766
Train step=7600, Max Q=7.332708358764648, Max target Q=7.9073920249938965, Loss = 0.06709876656532288
Train step=7700, Max Q=8.072992324829102, Max target Q=8.555839538574219, Loss = 0.05674006789922714
Train step=7800, Max Q=7.868408679962158, Max target Q=7.994902610778809, Loss = 0.08142402768135071
Train step=7900, Max Q=6.2522807121276855, Max target Q=6.7255706787109375, Loss = 0.13987499475479126
Train step=8000, Max Q=7.755983829498291, Max target Q=7.676568984985352, Loss = 0.05457665026187897
Train step=8100, Max Q=7.800358295440674, Max target Q=8.369157791137695, Loss = 0.054721564054489136
Train step=8200, Max Q=7.504777908325195, Max target Q=8.164942741394043, Loss = 0.11914143711328506
Train step=8300, Max Q=7.502691745758057, Max target Q=8.253345489501953, Loss = 0.09162317961454391
Train step=8400, Max Q=7.667239665985107, Max target Q=8.099112510681152, Loss = 0.09988517314195633
Train step=8500, Max Q=7.606322765350342, Max target Q=8.257160186767578, Loss = 0.09884567558765411
Train step=8600, Max Q=7.143799304962158, Max target Q=7.7683820724487305, Loss = 0.08485186100006104
Train step=8700, Max Q=7.936115264892578, Max target Q=8.012608528137207, Loss = 0.06590908765792847
Train step=8800, Max Q=7.451301574707031, Max target Q=8.057437896728516, Loss = 0.10115224123001099
Train step=8900, Max Q=7.377775192260742, Max target Q=7.481184959411621, Loss = 0.11680746078491211
Train step=9000, Max Q=7.3915910720825195, Max target Q=7.901883602142334, Loss = 0.08912056684494019
Train step=9100, Max Q=7.833601951599121, Max target Q=8.05301570892334, Loss = 0.0324300080537796
Train step=9200, Max Q=7.272657871246338, Max target Q=7.505089282989502, Loss = 0.12013725191354752
Train step=9300, Max Q=5.930551052093506, Max target Q=7.581570625305176, Loss = 0.11192984879016876
Train step=9400, Max Q=7.334309101104736, Max target Q=6.943384647369385, Loss = 0.04684324190020561
Train step=9500, Max Q=6.817383766174316, Max target Q=7.580719947814941, Loss = 0.0529206320643425
Train step=9600, Max Q=7.353690147399902, Max target Q=7.366235256195068, Loss = 0.0759425237774849
Train step=9700, Max Q=7.477320671081543, Max target Q=8.397991180419922, Loss = 0.10146934539079666
Train step=9800, Max Q=6.587569713592529, Max target Q=7.36086368560791, Loss = 0.10602869838476181
Train step=9900, Max Q=7.094039440155029, Max target Q=7.076514720916748, Loss = 0.0952630341053009
Train step=10000, Max Q=7.610507965087891, Max target Q=7.634006500244141, Loss = 0.058383673429489136
Train step=10100, Max Q=5.957924842834473, Max target Q=6.920259952545166, Loss = 0.11474882066249847
Train step=10200, Max Q=6.171037197113037, Max target Q=6.593554496765137, Loss = 0.0912148505449295
Train step=10300, Max Q=7.458878517150879, Max target Q=7.73087739944458, Loss = 0.04897729307413101
Train step=10400, Max Q=7.321964740753174, Max target Q=7.830129146575928, Loss = 0.06657936424016953
Train step=10500, Max Q=8.055931091308594, Max target Q=7.900362968444824, Loss = 0.11012651026248932
Train step=10600, Max Q=7.709739685058594, Max target Q=7.673600673675537, Loss = 0.12855568528175354
Train step=10700, Max Q=7.621175289154053, Max target Q=8.077311515808105, Loss = 0.0854722261428833
Train step=10800, Max Q=7.507153034210205, Max target Q=7.619565963745117, Loss = 0.08965112268924713
Train step=10900, Max Q=7.522236347198486, Max target Q=7.797644138336182, Loss = 0.09473490715026855
Train step=11000, Max Q=7.124718189239502, Max target Q=7.544568061828613, Loss = 0.0505966879427433
Train step=11100, Max Q=8.292405128479004, Max target Q=8.185407638549805, Loss = 0.06095147877931595
Train step=11200, Max Q=7.3814921379089355, Max target Q=8.31119441986084, Loss = 0.1124642938375473
Train step=11300, Max Q=7.306337833404541, Max target Q=7.742246150970459, Loss = 0.08465016633272171
Train step=11400, Max Q=7.15255069732666, Max target Q=7.823431015014648, Loss = 0.10017155110836029
Train step=11500, Max Q=6.858389377593994, Max target Q=7.661130428314209, Loss = 0.05721956491470337
Train step=11600, Max Q=7.147579669952393, Max target Q=7.2298197746276855, Loss = 0.0352950245141983
Train step=11700, Max Q=7.674837112426758, Max target Q=8.393412590026855, Loss = 0.07328592240810394
Train step=11800, Max Q=7.770573139190674, Max target Q=7.929944038391113, Loss = 0.05742731690406799
Train step=11900, Max Q=7.255812644958496, Max target Q=8.021512031555176, Loss = 0.08423742651939392
Train step=12000, Max Q=7.841976642608643, Max target Q=8.133306503295898, Loss = 0.08911491185426712
Train step=12100, Max Q=6.731326103210449, Max target Q=7.746000289916992, Loss = 0.1166655644774437
Train step=12200, Max Q=7.094762802124023, Max target Q=7.549572467803955, Loss = 0.10354401171207428
Train step=12300, Max Q=6.740442752838135, Max target Q=7.449793815612793, Loss = 0.06278306990861893
Train step=12400, Max Q=6.660799980163574, Max target Q=6.940357685089111, Loss = 0.09994387626647949
Train step=12500, Max Q=7.406462669372559, Max target Q=7.653377056121826, Loss = 0.06444460153579712
Train step=12600, Max Q=6.72141170501709, Max target Q=6.942487716674805, Loss = 0.09565668553113937
Train step=12700, Max Q=7.038376331329346, Max target Q=7.367663383483887, Loss = 0.04929836839437485
Train step=12800, Max Q=6.47845983505249, Max target Q=6.668079376220703, Loss = 0.06786705553531647
Train step=12900, Max Q=7.0490593910217285, Max target Q=7.652936935424805, Loss = 0.01772441901266575
Train step=13000, Max Q=6.717136383056641, Max target Q=7.208980560302734, Loss = 0.08117951452732086
Train step=13100, Max Q=6.870823860168457, Max target Q=6.993435382843018, Loss = 0.03221484273672104
Train step=13200, Max Q=7.797192096710205, Max target Q=6.922778129577637, Loss = 0.09248701483011246
Train step=13300, Max Q=7.242912292480469, Max target Q=7.818315029144287, Loss = 0.11069414019584656
Train step=13400, Max Q=6.995754241943359, Max target Q=7.425440311431885, Loss = 0.04537700489163399
Train step=13500, Max Q=7.206109046936035, Max target Q=7.172312259674072, Loss = 0.07769002765417099
Train step=13600, Max Q=6.677404880523682, Max target Q=7.163508415222168, Loss = 0.04739832505583763
Train step=13700, Max Q=5.716615676879883, Max target Q=6.464600563049316, Loss = 0.037749916315078735
Train step=13800, Max Q=6.978074073791504, Max target Q=7.693711757659912, Loss = 0.04374606907367706
Train step=13900, Max Q=6.482662200927734, Max target Q=7.390456199645996, Loss = 0.1266324520111084
Train step=14000, Max Q=7.610875129699707, Max target Q=7.431861400604248, Loss = 0.046564411371946335
Train step=14100, Max Q=4.76425838470459, Max target Q=6.209086894989014, Loss = 0.04097789525985718
Train step=14200, Max Q=7.220255374908447, Max target Q=7.938991069793701, Loss = 0.03511267155408859
Train step=14300, Max Q=5.991874694824219, Max target Q=6.711571216583252, Loss = 0.0424538291990757
Train step=14400, Max Q=6.254567623138428, Max target Q=6.6441168785095215, Loss = 0.022940129041671753
Train step=14500, Max Q=7.05153226852417, Max target Q=7.5250325202941895, Loss = 0.057187654078006744
Train step=14600, Max Q=6.107951641082764, Max target Q=7.38389253616333, Loss = 0.06648688018321991
Train step=14700, Max Q=6.144564151763916, Max target Q=6.6193647384643555, Loss = 0.0487787127494812
Train step=14800, Max Q=6.885838985443115, Max target Q=6.892345905303955, Loss = 0.04823939874768257
Train step=14900, Max Q=6.5855393409729, Max target Q=6.64074182510376, Loss = 0.018638920038938522
Train step=15000, Max Q=6.502945423126221, Max target Q=7.233514785766602, Loss = 0.10282129794359207
Train step=15100, Max Q=6.706601619720459, Max target Q=7.4759321212768555, Loss = 0.04268299788236618
Train step=15200, Max Q=6.137320518493652, Max target Q=6.996182918548584, Loss = 0.054623693227767944
Train step=15300, Max Q=6.322994232177734, Max target Q=7.150849342346191, Loss = 0.08333117514848709
Train step=15400, Max Q=6.4564104080200195, Max target Q=7.162746429443359, Loss = 0.03668415918946266
Train step=15500, Max Q=7.068960189819336, Max target Q=7.359496593475342, Loss = 0.07440172135829926
Train step=15600, Max Q=7.23611307144165, Max target Q=7.786766052246094, Loss = 0.07784377038478851
Train step=15700, Max Q=6.553898811340332, Max target Q=6.795130729675293, Loss = 0.05079341679811478
Train step=15800, Max Q=6.1158952713012695, Max target Q=6.438070297241211, Loss = 0.030462652444839478
Train step=15900, Max Q=6.019961833953857, Max target Q=7.202919006347656, Loss = 0.06748272478580475
Train step=16000, Max Q=6.639626979827881, Max target Q=6.695872783660889, Loss = 0.034377120435237885
Train step=16100, Max Q=5.953060150146484, Max target Q=6.519002914428711, Loss = 0.038583651185035706
Train step=16200, Max Q=6.041036128997803, Max target Q=6.347442150115967, Loss = 0.06736359745264053
Train step=16300, Max Q=6.410562038421631, Max target Q=6.091948986053467, Loss = 0.05267078056931496
Train step=16400, Max Q=5.929379463195801, Max target Q=6.037810325622559, Loss = 0.047496452927589417
Train step=16500, Max Q=6.338961601257324, Max target Q=6.6804351806640625, Loss = 0.05205181986093521
Train step=16600, Max Q=5.9265265464782715, Max target Q=6.192774772644043, Loss = 0.06848505884408951
Train step=16700, Max Q=6.9269866943359375, Max target Q=7.700469493865967, Loss = 0.03316188603639603
Train step=16800, Max Q=6.395797252655029, Max target Q=6.899390697479248, Loss = 0.06811118125915527
Train step=16900, Max Q=7.143338203430176, Max target Q=7.774445533752441, Loss = 0.07170598208904266
Train step=17000, Max Q=5.877447605133057, Max target Q=6.466732025146484, Loss = 0.0941205844283104
Train step=17100, Max Q=6.279319763183594, Max target Q=6.761244773864746, Loss = 0.05863003432750702
Train step=17200, Max Q=6.5460124015808105, Max target Q=7.281698703765869, Loss = 0.051088664680719376
Train step=17300, Max Q=6.305045127868652, Max target Q=5.767393589019775, Loss = 0.042014576494693756
Train step=17400, Max Q=6.4994683265686035, Max target Q=7.588255405426025, Loss = 0.07091748714447021
Train step=17500, Max Q=7.702707290649414, Max target Q=7.262775897979736, Loss = 0.029379617422819138
Train step=17600, Max Q=6.589285850524902, Max target Q=7.589725494384766, Loss = 0.06518740206956863
Train step=17700, Max Q=6.900542259216309, Max target Q=7.315219879150391, Loss = 0.07241365313529968
Train step=17800, Max Q=7.617451190948486, Max target Q=7.417655944824219, Loss = 0.03276535123586655
Train step=17900, Max Q=8.081732749938965, Max target Q=8.188116073608398, Loss = 0.051151175051927567
Train step=18000, Max Q=7.667821884155273, Max target Q=7.50691032409668, Loss = 0.09014138579368591
Train step=18100, Max Q=6.282144546508789, Max target Q=7.131507396697998, Loss = 0.026666998863220215
Train step=18200, Max Q=7.149586200714111, Max target Q=7.114731788635254, Loss = 0.07236697524785995
Train step=18300, Max Q=6.889582633972168, Max target Q=7.817344665527344, Loss = 0.06319883465766907
Train step=18400, Max Q=6.066618919372559, Max target Q=7.0486650466918945, Loss = 0.0753953605890274
Train step=18500, Max Q=6.3770976066589355, Max target Q=6.537182807922363, Loss = 0.01062249206006527
Train step=18600, Max Q=6.2085442543029785, Max target Q=6.9096760749816895, Loss = 0.05176566541194916
Train step=18700, Max Q=6.257574081420898, Max target Q=7.086326599121094, Loss = 0.04784439131617546
Train step=18800, Max Q=5.868263244628906, Max target Q=6.5809173583984375, Loss = 0.025397948920726776
Train step=18900, Max Q=7.804798603057861, Max target Q=8.291672706604004, Loss = 0.08198490738868713
Train step=19000, Max Q=7.175631523132324, Max target Q=7.374779224395752, Loss = 0.0357823446393013
Train step=19100, Max Q=6.933522701263428, Max target Q=7.238061428070068, Loss = 0.045007623732089996
Train step=19200, Max Q=6.817061901092529, Max target Q=7.160447120666504, Loss = 0.04578991234302521
Train step=19300, Max Q=6.228166580200195, Max target Q=6.8243207931518555, Loss = 0.08480892330408096
Train step=19400, Max Q=6.358345031738281, Max target Q=7.716208457946777, Loss = 0.05346740037202835
Train step=19500, Max Q=8.045159339904785, Max target Q=8.195103645324707, Loss = 0.09452059864997864
Train step=19600, Max Q=6.991023540496826, Max target Q=7.219474792480469, Loss = 0.05235011875629425
Train step=19700, Max Q=6.205142021179199, Max target Q=6.3500518798828125, Loss = 0.10366188734769821
Train step=19800, Max Q=5.654432773590088, Max target Q=6.465219974517822, Loss = 0.0510060116648674
Train step=19900, Max Q=5.98859977722168, Max target Q=6.654912948608398, Loss = 0.06239506974816322
Train step=20000, Max Q=6.790058612823486, Max target Q=7.442150115966797, Loss = 0.06910810619592667
Train step=20100, Max Q=6.192315101623535, Max target Q=6.544313430786133, Loss = 0.06337448954582214
Train step=20200, Max Q=7.490380764007568, Max target Q=7.988277435302734, Loss = 0.07870147377252579
Train step=20300, Max Q=7.329473972320557, Max target Q=7.631613731384277, Loss = 0.03200966864824295
Train step=20400, Max Q=6.865234375, Max target Q=8.278731346130371, Loss = 0.059421516954898834
Train step=20500, Max Q=6.859605312347412, Max target Q=6.838229656219482, Loss = 0.09900286048650742
Train step=20600, Max Q=5.395115375518799, Max target Q=5.7934346199035645, Loss = 0.029905147850513458
Train step=20700, Max Q=7.085465431213379, Max target Q=7.693457126617432, Loss = 0.04796343296766281
Train step=20800, Max Q=6.299281597137451, Max target Q=6.641617298126221, Loss = 0.0778455138206482
Train step=20900, Max Q=6.202362060546875, Max target Q=6.643218040466309, Loss = 0.04848790168762207
Train step=21000, Max Q=6.589196681976318, Max target Q=7.046221733093262, Loss = 0.03688885271549225
Train step=21100, Max Q=6.89448881149292, Max target Q=7.7133469581604, Loss = 0.04691852629184723
Train step=21200, Max Q=7.124822616577148, Max target Q=7.523676872253418, Loss = 0.042620934545993805
Train step=21300, Max Q=6.356201171875, Max target Q=7.123783588409424, Loss = 0.0828462764620781
Train step=21400, Max Q=5.061329364776611, Max target Q=5.447908878326416, Loss = 0.05593818053603172
Train step=21500, Max Q=6.681982517242432, Max target Q=6.93275785446167, Loss = 0.06422826647758484
Train step=21600, Max Q=6.902434349060059, Max target Q=7.941436767578125, Loss = 0.02943521738052368
Train step=21700, Max Q=6.776144027709961, Max target Q=7.146610736846924, Loss = 0.04665762186050415
Train step=21800, Max Q=6.788607597351074, Max target Q=7.346038818359375, Loss = 0.02051178365945816
Train step=21900, Max Q=7.374411106109619, Max target Q=8.642230033874512, Loss = 0.05556319281458855
Train step=22000, Max Q=6.603996276855469, Max target Q=7.201656818389893, Loss = 0.036108553409576416
Train step=22100, Max Q=6.751762866973877, Max target Q=7.716033935546875, Loss = 0.04424121975898743
Train step=22200, Max Q=6.762011528015137, Max target Q=7.383574962615967, Loss = 0.05193379521369934
Train step=22300, Max Q=6.661966323852539, Max target Q=6.917605876922607, Loss = 0.0332949236035347
Train step=22400, Max Q=7.117745876312256, Max target Q=6.505816459655762, Loss = 0.07326015830039978
Train step=22500, Max Q=6.712549686431885, Max target Q=7.778665065765381, Loss = 0.07882235199213028
Train step=22600, Max Q=6.4254536628723145, Max target Q=7.145243167877197, Loss = 0.0637226551771164
Train step=22700, Max Q=7.1493239402771, Max target Q=7.5254926681518555, Loss = 0.043691158294677734
Train step=22800, Max Q=8.331331253051758, Max target Q=8.748659133911133, Loss = 0.08985520899295807
Train step=22900, Max Q=6.902000904083252, Max target Q=7.733572006225586, Loss = 0.06935545057058334
Train step=23000, Max Q=6.559532165527344, Max target Q=7.008141040802002, Loss = 0.044317103922367096
Train step=23100, Max Q=5.1002936363220215, Max target Q=5.655500888824463, Loss = 0.02453874610364437
Train step=23200, Max Q=5.720829010009766, Max target Q=6.505801200866699, Loss = 0.03450030833482742
Train step=23300, Max Q=6.693187236785889, Max target Q=6.490143775939941, Loss = 0.049585796892642975
Train step=23400, Max Q=7.346714019775391, Max target Q=7.014039039611816, Loss = 0.10073445737361908
Train step=23500, Max Q=5.6056413650512695, Max target Q=5.8845295906066895, Loss = 0.08175837248563766
Train step=23600, Max Q=6.8408026695251465, Max target Q=6.627896785736084, Loss = 0.06255496293306351
Train step=23700, Max Q=6.874934196472168, Max target Q=7.379186153411865, Loss = 0.0725201740860939
Train step=23800, Max Q=7.0442891120910645, Max target Q=7.23945951461792, Loss = 0.08110058307647705
Train step=23900, Max Q=5.668939113616943, Max target Q=6.420227527618408, Loss = 0.0572541207075119
Train step=24000, Max Q=6.6361894607543945, Max target Q=7.7937445640563965, Loss = 0.05125780403614044
Train step=24100, Max Q=6.85309362411499, Max target Q=7.354593753814697, Loss = 0.03414544463157654
Train step=24200, Max Q=5.659527778625488, Max target Q=5.924055576324463, Loss = 0.06149256229400635
Train step=24300, Max Q=6.83609676361084, Max target Q=8.792498588562012, Loss = 0.06738512217998505
Train step=24400, Max Q=7.067641735076904, Max target Q=7.837159633636475, Loss = 0.06568226963281631
Train step=24500, Max Q=7.667943000793457, Max target Q=8.371109962463379, Loss = 0.04341629892587662
Train step=24600, Max Q=7.075258255004883, Max target Q=7.179037570953369, Loss = 0.02052413485944271
Train step=24700, Max Q=6.4059953689575195, Max target Q=6.380784511566162, Loss = 0.07552328705787659
Train step=24800, Max Q=7.075718879699707, Max target Q=7.582606792449951, Loss = 0.02904195338487625
Train step=24900, Max Q=7.7841668128967285, Max target Q=8.408994674682617, Loss = 0.06163424998521805
Train step=25000, Max Q=5.921589374542236, Max target Q=7.585697174072266, Loss = 0.054165806621313095
Train step=100, Max Q=4.374293327331543, Max target Q=6.501073360443115, Loss = 0.726477861404419
Train step=200, Max Q=4.348903656005859, Max target Q=6.341434478759766, Loss = 0.8389950394630432
Train step=300, Max Q=6.209756374359131, Max target Q=6.520857334136963, Loss = 0.8497307300567627
Train step=400, Max Q=5.205409526824951, Max target Q=6.5446977615356445, Loss = 0.7820747494697571
Train step=500, Max Q=4.904379844665527, Max target Q=6.166496276855469, Loss = 0.7558267116546631
Train step=600, Max Q=5.321775913238525, Max target Q=5.841120719909668, Loss = 0.3210058808326721
Train step=700, Max Q=5.353757381439209, Max target Q=5.6375532150268555, Loss = 0.3034672737121582
Train step=800, Max Q=5.937994956970215, Max target Q=5.605387210845947, Loss = 0.298347532749176
Train step=900, Max Q=6.290400981903076, Max target Q=6.016938209533691, Loss = 0.29315370321273804
Train step=1000, Max Q=5.852254867553711, Max target Q=5.527385234832764, Loss = 0.2861778736114502
Train step=1100, Max Q=5.998329162597656, Max target Q=5.699239253997803, Loss = 0.14728477597236633
Train step=1200, Max Q=5.944007873535156, Max target Q=6.3119964599609375, Loss = 0.2008019983768463
Train step=1300, Max Q=5.780450820922852, Max target Q=6.549812316894531, Loss = 0.17792820930480957
Train step=1400, Max Q=6.621093273162842, Max target Q=6.770415306091309, Loss = 0.17276586592197418
Train step=1500, Max Q=5.5619401931762695, Max target Q=5.786212921142578, Loss = 0.15388458967208862
Train step=1600, Max Q=5.613656520843506, Max target Q=6.474985122680664, Loss = 0.09709861874580383
Train step=1700, Max Q=6.088871002197266, Max target Q=6.82691764831543, Loss = 0.11059115827083588
Train step=1800, Max Q=6.246230125427246, Max target Q=6.007765769958496, Loss = 0.06221025437116623
Train step=1900, Max Q=5.990771293640137, Max target Q=6.468950271606445, Loss = 0.06419762223958969
Train step=2000, Max Q=5.830923080444336, Max target Q=6.190471172332764, Loss = 0.07240605354309082
Train step=2100, Max Q=6.296080112457275, Max target Q=6.670929908752441, Loss = 0.07668361067771912
Train step=2200, Max Q=6.095600605010986, Max target Q=6.509380340576172, Loss = 0.08560192584991455
Train step=2300, Max Q=5.663977146148682, Max target Q=6.032803535461426, Loss = 0.03765342757105827
Train step=2400, Max Q=5.885598659515381, Max target Q=6.235219955444336, Loss = 0.03357597440481186
Train step=2500, Max Q=4.74097204208374, Max target Q=5.980244159698486, Loss = 0.04991836100816727
Train step=2600, Max Q=6.133596420288086, Max target Q=6.028547286987305, Loss = 0.024172239005565643
Train step=2700, Max Q=5.571285247802734, Max target Q=5.955069065093994, Loss = 0.053722161799669266
Train step=2800, Max Q=5.2834906578063965, Max target Q=5.0482563972473145, Loss = 0.02182791940867901
Train step=2900, Max Q=5.371593475341797, Max target Q=5.282301902770996, Loss = 0.016344785690307617
Train step=3000, Max Q=5.3062357902526855, Max target Q=5.178398609161377, Loss = 0.027391735464334488
Train step=3100, Max Q=5.545169830322266, Max target Q=6.102101802825928, Loss = 0.07186148315668106
Train step=3200, Max Q=6.370567321777344, Max target Q=6.460716724395752, Loss = 0.023975342512130737
Train step=3300, Max Q=4.887988567352295, Max target Q=5.361173629760742, Loss = 0.039824895560741425
Train step=3400, Max Q=4.896493434906006, Max target Q=5.6063456535339355, Loss = 0.035948496311903
Train step=3500, Max Q=5.006359577178955, Max target Q=5.203309059143066, Loss = 0.05682145431637764
Train step=3600, Max Q=5.135493755340576, Max target Q=5.949377536773682, Loss = 0.038414813578128815
Train step=3700, Max Q=5.038806438446045, Max target Q=4.838805198669434, Loss = 0.03229348361492157
Train step=3800, Max Q=5.265711307525635, Max target Q=5.5565996170043945, Loss = 0.047251395881175995
Train step=3900, Max Q=4.148587703704834, Max target Q=4.62102746963501, Loss = 0.037981417030096054
Train step=4000, Max Q=4.806451320648193, Max target Q=5.899972915649414, Loss = 0.052149441093206406
Train step=4100, Max Q=4.869442939758301, Max target Q=5.55065393447876, Loss = 0.024161674082279205
