Train step=13600, Max Q=15.53890323638916, Max target Q=16.01519012451172, Loss = 0.14140217006206512
Train step=13700, Max Q=15.297354698181152, Max target Q=16.316158294677734, Loss = 0.11788849532604218
Train step=13800, Max Q=14.610542297363281, Max target Q=14.921058654785156, Loss = 0.12159349769353867
Train step=13900, Max Q=14.2225341796875, Max target Q=14.921069145202637, Loss = 0.08146653324365616
Train step=14000, Max Q=15.897972106933594, Max target Q=15.797696113586426, Loss = 0.1421291083097458
Train step=14100, Max Q=15.400444984436035, Max target Q=15.708724021911621, Loss = 0.08823110163211823
Train step=14200, Max Q=15.303332328796387, Max target Q=15.92938232421875, Loss = 0.09202217310667038
Train step=14300, Max Q=15.346562385559082, Max target Q=15.709259033203125, Loss = 0.0752808079123497
Train step=14400, Max Q=15.586385726928711, Max target Q=15.63259220123291, Loss = 0.05585445091128349
Train step=14500, Max Q=14.995237350463867, Max target Q=15.522814750671387, Loss = 0.11475071310997009
Train step=14600, Max Q=14.443889617919922, Max target Q=14.972865104675293, Loss = 0.09557150304317474
Train step=14700, Max Q=15.081696510314941, Max target Q=15.677820205688477, Loss = 0.10136314481496811
Train step=14800, Max Q=15.074267387390137, Max target Q=15.54955768585205, Loss = 0.10058259963989258
Train step=14900, Max Q=15.085630416870117, Max target Q=15.549589157104492, Loss = 0.09018146991729736
Train step=15000, Max Q=14.782288551330566, Max target Q=15.549562454223633, Loss = 0.13019633293151855
Train step=15100, Max Q=14.94072437286377, Max target Q=15.723758697509766, Loss = 0.12707364559173584
Train step=15200, Max Q=15.19066047668457, Max target Q=15.295268058776855, Loss = 0.10764765739440918
Train step=15300, Max Q=15.445069313049316, Max target Q=15.723758697509766, Loss = 0.1514853537082672
Train step=15400, Max Q=14.394996643066406, Max target Q=14.442411422729492, Loss = 0.07976981997489929
Train step=15500, Max Q=15.117286682128906, Max target Q=15.370079040527344, Loss = 0.07652226090431213
Train step=15600, Max Q=15.328537940979004, Max target Q=15.525944709777832, Loss = 0.10339212417602539
Train step=15700, Max Q=14.709421157836914, Max target Q=14.73003101348877, Loss = 0.09096914529800415
Train step=15800, Max Q=14.117661476135254, Max target Q=14.72555160522461, Loss = 0.07235204428434372
Train step=15900, Max Q=15.202256202697754, Max target Q=15.769171714782715, Loss = 0.09122022986412048
Train step=16000, Max Q=15.3071870803833, Max target Q=15.448973655700684, Loss = 0.1048634946346283
Train step=16100, Max Q=14.700090408325195, Max target Q=15.159598350524902, Loss = 0.06293140351772308
Train step=16200, Max Q=14.976469993591309, Max target Q=15.65014362335205, Loss = 0.06322082877159119
Train step=16300, Max Q=14.936866760253906, Max target Q=15.116687774658203, Loss = 0.10941743105649948
Train step=16400, Max Q=15.272005081176758, Max target Q=15.650274276733398, Loss = 0.10149440169334412
Train step=16500, Max Q=15.259778022766113, Max target Q=15.64998722076416, Loss = 0.09093159437179565
Train step=16600, Max Q=15.702877044677734, Max target Q=16.197017669677734, Loss = 0.10199376195669174
Train step=16700, Max Q=15.31791877746582, Max target Q=15.398944854736328, Loss = 0.07051944732666016
Train step=16800, Max Q=15.71867561340332, Max target Q=15.735528945922852, Loss = 0.11397100985050201
Train step=16900, Max Q=15.154637336730957, Max target Q=15.210956573486328, Loss = 0.041102781891822815
Train step=17000, Max Q=14.887969017028809, Max target Q=14.849043846130371, Loss = 0.053301289677619934
Train step=17100, Max Q=15.25474739074707, Max target Q=15.59830093383789, Loss = 0.08746519684791565
Train step=17200, Max Q=15.368152618408203, Max target Q=16.034482955932617, Loss = 0.05138563737273216
Train step=17300, Max Q=14.136734008789062, Max target Q=15.476835250854492, Loss = 0.09521321952342987
Train step=17400, Max Q=16.041259765625, Max target Q=15.936737060546875, Loss = 0.04703968018293381
Train step=17500, Max Q=14.082569122314453, Max target Q=14.872251510620117, Loss = 0.11696648597717285
Train step=17600, Max Q=15.460074424743652, Max target Q=15.41622543334961, Loss = 0.10822151601314545
Train step=17700, Max Q=14.93996810913086, Max target Q=15.404251098632812, Loss = 0.12737569212913513
Train step=17800, Max Q=14.436858177185059, Max target Q=14.984933853149414, Loss = 0.07110577821731567
Train step=17900, Max Q=16.243728637695312, Max target Q=16.339111328125, Loss = 0.0930555909872055
Train step=18000, Max Q=16.085412979125977, Max target Q=16.209590911865234, Loss = 0.10749697685241699
Train step=18100, Max Q=16.677978515625, Max target Q=16.752775192260742, Loss = 0.06302078813314438
Train step=18200, Max Q=15.471673011779785, Max target Q=15.57668399810791, Loss = 0.04707566648721695
Train step=18300, Max Q=16.427709579467773, Max target Q=16.535606384277344, Loss = 0.04900024086236954
Train step=18400, Max Q=16.60480499267578, Max target Q=16.832284927368164, Loss = 0.0642257034778595
Train step=18500, Max Q=15.476008415222168, Max target Q=15.537668228149414, Loss = 0.07297709584236145
Train step=18600, Max Q=14.519157409667969, Max target Q=15.167367935180664, Loss = 0.1172977015376091
Train step=18700, Max Q=15.154545783996582, Max target Q=15.343395233154297, Loss = 0.08434626460075378
Train step=18800, Max Q=15.37110710144043, Max target Q=15.543700218200684, Loss = 0.11672087758779526
Train step=18900, Max Q=14.615256309509277, Max target Q=15.183340072631836, Loss = 0.1323668658733368
Train step=19000, Max Q=14.408315658569336, Max target Q=15.168867111206055, Loss = 0.0897655338048935
Train step=19100, Max Q=16.61783218383789, Max target Q=17.292375564575195, Loss = 0.07743637263774872
Train step=19200, Max Q=14.251124382019043, Max target Q=14.662437438964844, Loss = 0.052420057356357574
Train step=19300, Max Q=14.413824081420898, Max target Q=14.610810279846191, Loss = 0.12247245013713837
Train step=19400, Max Q=15.89341926574707, Max target Q=16.12797737121582, Loss = 0.06310240179300308
Train step=19500, Max Q=15.00728702545166, Max target Q=15.447686195373535, Loss = 0.0419161394238472
Train step=19600, Max Q=15.099273681640625, Max target Q=15.851091384887695, Loss = 0.09053731709718704
Train step=19700, Max Q=14.899370193481445, Max target Q=15.061628341674805, Loss = 0.07940764725208282
Train step=19800, Max Q=14.668974876403809, Max target Q=14.609018325805664, Loss = 0.1726524531841278
Train step=19900, Max Q=14.621585845947266, Max target Q=14.8923978805542, Loss = 0.0743202194571495
Train step=20000, Max Q=16.203659057617188, Max target Q=16.206729888916016, Loss = 0.08170903474092484
Train step=20100, Max Q=16.848913192749023, Max target Q=17.14884376525879, Loss = 0.13489574193954468
Train step=20200, Max Q=15.19859504699707, Max target Q=15.30810260772705, Loss = 0.07633822411298752
Train step=20300, Max Q=15.501580238342285, Max target Q=15.948518753051758, Loss = 0.1236208826303482
Train step=20400, Max Q=15.160520553588867, Max target Q=15.489057540893555, Loss = 0.0741073489189148
Train step=20500, Max Q=16.915428161621094, Max target Q=17.148704528808594, Loss = 0.0702979564666748
Train step=20600, Max Q=16.41895866394043, Max target Q=16.2730770111084, Loss = 0.067560113966465
Train step=20700, Max Q=18.448680877685547, Max target Q=18.500152587890625, Loss = 0.10658733546733856
Train step=20800, Max Q=15.513246536254883, Max target Q=15.477574348449707, Loss = 0.12150003761053085
Train step=20900, Max Q=15.067166328430176, Max target Q=15.620079040527344, Loss = 0.07735302299261093
Train step=21000, Max Q=14.8077974319458, Max target Q=15.008671760559082, Loss = 0.13557656109333038
Train step=21100, Max Q=15.143350601196289, Max target Q=15.571242332458496, Loss = 0.07731643319129944
Train step=21200, Max Q=17.443294525146484, Max target Q=17.68888282775879, Loss = 0.09717783331871033
Train step=21300, Max Q=15.609573364257812, Max target Q=15.78592586517334, Loss = 0.14031867682933807
Train step=21400, Max Q=15.496880531311035, Max target Q=15.941325187683105, Loss = 0.10366566479206085
Train step=21500, Max Q=15.561111450195312, Max target Q=15.75705623626709, Loss = 0.1645195037126541
Train step=21600, Max Q=14.147417068481445, Max target Q=14.670839309692383, Loss = 0.07886885851621628
Train step=21700, Max Q=16.456684112548828, Max target Q=16.308794021606445, Loss = 0.09496982395648956
Train step=21800, Max Q=15.354704856872559, Max target Q=15.665708541870117, Loss = 0.051888562738895416
Train step=21900, Max Q=19.480764389038086, Max target Q=19.606122970581055, Loss = 0.12207719683647156
Train step=22000, Max Q=19.1020450592041, Max target Q=19.44532585144043, Loss = 0.11457144469022751
Train step=22100, Max Q=15.618181228637695, Max target Q=15.789209365844727, Loss = 0.13088218867778778
Train step=22200, Max Q=14.305238723754883, Max target Q=14.559663772583008, Loss = 0.0393100306391716
Train step=22300, Max Q=19.034502029418945, Max target Q=19.350919723510742, Loss = 0.04868444800376892
Train step=22400, Max Q=13.961868286132812, Max target Q=14.410934448242188, Loss = 0.030665893107652664
Train step=22500, Max Q=15.218371391296387, Max target Q=15.738593101501465, Loss = 0.12360290437936783
Train step=22600, Max Q=17.713333129882812, Max target Q=17.848854064941406, Loss = 0.08114086091518402
Train step=22700, Max Q=19.08374786376953, Max target Q=19.269052505493164, Loss = 0.12282492220401764
Train step=22800, Max Q=18.758634567260742, Max target Q=19.268878936767578, Loss = 0.06002219393849373
Train step=22900, Max Q=19.59995460510254, Max target Q=19.64317512512207, Loss = 0.06983065605163574
Train step=23000, Max Q=19.210729598999023, Max target Q=19.26869773864746, Loss = 0.03602490946650505
Train step=23100, Max Q=18.907407760620117, Max target Q=19.31020164489746, Loss = 0.11063794791698456
Train step=23200, Max Q=16.141700744628906, Max target Q=16.54924964904785, Loss = 0.047568708658218384
Train step=23300, Max Q=14.525321960449219, Max target Q=15.261027336120605, Loss = 0.0544675774872303
Train step=23400, Max Q=18.97719383239746, Max target Q=19.310197830200195, Loss = 0.07966987788677216
Train step=23500, Max Q=19.793685913085938, Max target Q=19.693450927734375, Loss = 0.08518685400485992
Train step=23600, Max Q=18.622888565063477, Max target Q=18.721019744873047, Loss = 0.06588625907897949
Train step=23700, Max Q=18.301313400268555, Max target Q=18.39410972595215, Loss = 0.12500497698783875
Train step=23800, Max Q=19.67771339416504, Max target Q=20.368101119995117, Loss = 0.10676415264606476
Train step=23900, Max Q=19.71961784362793, Max target Q=19.83642578125, Loss = 0.09058673679828644
Train step=24000, Max Q=20.00627899169922, Max target Q=20.368101119995117, Loss = 0.09555414319038391
Train step=24100, Max Q=15.121965408325195, Max target Q=15.276554107666016, Loss = 0.09616656601428986
Train step=24200, Max Q=15.746495246887207, Max target Q=16.18235206604004, Loss = 0.0443776473402977
Train step=24300, Max Q=17.980201721191406, Max target Q=18.081340789794922, Loss = 0.09921921044588089
Train step=24400, Max Q=19.152503967285156, Max target Q=19.3071231842041, Loss = 0.07616475224494934
Train step=24500, Max Q=14.279096603393555, Max target Q=14.601653099060059, Loss = 0.09809625148773193
Train step=24600, Max Q=14.922465324401855, Max target Q=15.256875038146973, Loss = 0.04684033244848251
Train step=24700, Max Q=14.280686378479004, Max target Q=14.662047386169434, Loss = 0.058120034635066986
Train step=24800, Max Q=18.834482192993164, Max target Q=19.416093826293945, Loss = 0.058192215859889984
Train step=24900, Max Q=17.75138282775879, Max target Q=18.18592071533203, Loss = 0.1258242428302765
Train step=25000, Max Q=16.469858169555664, Max target Q=16.625282287597656, Loss = 0.13319462537765503
Train step=100, Max Q=4.659555435180664, Max target Q=7.6250691413879395, Loss = 1.715538501739502
Train step=200, Max Q=6.452798366546631, Max target Q=7.654751777648926, Loss = 1.889859914779663
Train step=300, Max Q=5.753208637237549, Max target Q=7.698426723480225, Loss = 1.9489682912826538
Train step=400, Max Q=5.902048110961914, Max target Q=8.1743745803833, Loss = 1.7184619903564453
Train step=500, Max Q=6.666388988494873, Max target Q=7.650027275085449, Loss = 1.7684334516525269
Train step=600, Max Q=6.156636714935303, Max target Q=7.310133934020996, Loss = 1.1180847883224487
Train step=700, Max Q=6.8494744300842285, Max target Q=7.5977678298950195, Loss = 1.1735305786132812
Train step=800, Max Q=7.688991069793701, Max target Q=7.2725982666015625, Loss = 1.2109122276306152
Train step=900, Max Q=6.287878513336182, Max target Q=7.307180881500244, Loss = 1.086864709854126
Train step=1000, Max Q=5.080327033996582, Max target Q=7.021809101104736, Loss = 1.0899232625961304
Train step=1100, Max Q=5.9428229331970215, Max target Q=6.119471549987793, Loss = 0.620732307434082
Train step=1200, Max Q=5.63497257232666, Max target Q=6.192017555236816, Loss = 0.6132304668426514
Train step=1300, Max Q=6.6668500900268555, Max target Q=6.44376802444458, Loss = 0.6528990268707275
Train step=1400, Max Q=6.471750736236572, Max target Q=7.025938034057617, Loss = 0.6259476542472839
Train step=1500, Max Q=6.786672115325928, Max target Q=6.7581305503845215, Loss = 0.7099218368530273
Train step=1600, Max Q=5.833093166351318, Max target Q=6.200190544128418, Loss = 0.4455730617046356
Train step=1700, Max Q=6.790833950042725, Max target Q=7.351827621459961, Loss = 0.5558091998100281
Train step=1800, Max Q=6.532790660858154, Max target Q=6.740446090698242, Loss = 0.5192102789878845
Train step=1900, Max Q=6.121645450592041, Max target Q=6.767149448394775, Loss = 0.43459993600845337
Train step=2000, Max Q=6.253120422363281, Max target Q=6.703371047973633, Loss = 0.5560025572776794
Train step=2100, Max Q=5.757114410400391, Max target Q=5.853799343109131, Loss = 0.2805786728858948
Train step=2200, Max Q=5.532435894012451, Max target Q=5.790668487548828, Loss = 0.29134732484817505
Train step=2300, Max Q=5.8900861740112305, Max target Q=6.150804042816162, Loss = 0.28387176990509033
Train step=2400, Max Q=4.986632823944092, Max target Q=5.40498685836792, Loss = 0.28052818775177
Train step=2500, Max Q=5.781972408294678, Max target Q=6.290112495422363, Loss = 0.287019819021225
Train step=2600, Max Q=5.979550838470459, Max target Q=6.10594367980957, Loss = 0.20797458291053772
Train step=2700, Max Q=6.651148319244385, Max target Q=7.136102199554443, Loss = 0.1841355562210083
Train step=2800, Max Q=5.297615051269531, Max target Q=5.92472505569458, Loss = 0.2342563271522522
Train step=2900, Max Q=5.614963054656982, Max target Q=5.798636436462402, Loss = 0.213873952627182
Train step=3000, Max Q=5.8311872482299805, Max target Q=5.880839824676514, Loss = 0.20702850818634033
Train step=3100, Max Q=6.3618083000183105, Max target Q=6.554019451141357, Loss = 0.18477042019367218
Train step=3200, Max Q=6.623962879180908, Max target Q=7.047403335571289, Loss = 0.2014133334159851
Train step=3300, Max Q=5.457444190979004, Max target Q=5.504502773284912, Loss = 0.14213746786117554
Train step=3400, Max Q=4.730213642120361, Max target Q=5.185714244842529, Loss = 0.19132477045059204
Train step=3500, Max Q=4.980723857879639, Max target Q=5.624367713928223, Loss = 0.1849234700202942
Train step=3600, Max Q=5.417412757873535, Max target Q=5.672511577606201, Loss = 0.16520661115646362
Train step=3700, Max Q=5.0598978996276855, Max target Q=5.235106945037842, Loss = 0.1436472088098526
Train step=3800, Max Q=4.430697917938232, Max target Q=4.694664001464844, Loss = 0.06917306035757065
Train step=3900, Max Q=5.221501350402832, Max target Q=5.921727657318115, Loss = 0.10425031185150146
Train step=4000, Max Q=4.777709484100342, Max target Q=5.544597148895264, Loss = 0.12400880455970764
Train step=4100, Max Q=4.975765228271484, Max target Q=5.655264377593994, Loss = 0.09452971071004868
Train step=4200, Max Q=5.777274131774902, Max target Q=6.028824329376221, Loss = 0.09623123705387115
